item_no,description,qty,location,plant_id
GLOVESW,WORK GLOVES - LEATHER PALM,120,,1
GLUEGUN,ARROW GLUE GUNS,0,,1
GLUESTICK, GLUE STICKS PREMIUM BRAND (ORDER 288 PCS),,,1
GLUESTICK, GLUE STICKS PREMIUM BRAND (ORDER 288 PCS),1186,,1
GLUESTICKS,"GLUESTICK 10"" (ORDER 288 PCS)",2900,,1
GLYCOL,INHIBITED PROPYLENE GLYCOL - 22 KG/PAIL,,,1
GLYCOL,INHIBITED PROPYLENE GLYCOL - 22 KG/PAIL,9,,1
GOLD,GOLD EXTENSION POLE,2,,1
GRE001,BANNER MINI BEAM RECEIVER,3,,1
GRE002,BANNER EMITTER,2,,1
GRE003,END CAP TAKE UP SPOOL,2,,1
GRE004,"2"" PRINT HEAD",0,D8G,1
GRE005,PROXIMITY SENSOR,1,,1
GRE006,BLUE INK (48/CASE),,,1
GRE006,BLUE INK (48/CASE),8,,1
GRE007,WHITE INK (48/CASE) -OBS,,,1
GRE007,WHITE INK (48/CASE) -OBS,79,,1
GRE008,FILTER EMEMENT - 25 MICRON,0,,1
GRE009,FILTER ELEMENT - 5 MICRON,5,,1
GRE010,BLACK INK (48/CASE),180,,1
GRE011,PRINT HEAD HOLDER FOR THE GC-180 CODER,2,,1
GRE012,SS BALL BEARING - BAGAIRE,4,,1
GRE013,BIMBA CYLINDER,2,,1
GRE014,CAM PATH BEARING ,2,,1
GRE015,PIVOT BEARING,1,,1
GRE016,4P QD CORDSET - 5M,1,,1
GREEN,POULTRY SHEARS - GREEN BOXING,,,1
GREEN,POULTRY SHEARS - GREEN BOXING,73,,1
GREENG,GREEN NITRILE GLOVES (XXL),48,,1
GREY,WATERPROOF DIGITAL THERMOMETERS,279,,1
GRIME,GRIME EATER,,,1
GRIME,GRIME EATER,4,,1
GRIWEI0001,BLADES,107,B8C,1
GRIWEI0002,BLADES,80,B8C,1
GRIWEI0003,KNIFE HOLDER 2 BLADES,,,1
GRIWEI0003,KNIFE HOLDER 2 BLADES,0,B8C,1
GRIWEI0004,KNIFE HOLDER 4 BLADE (BONE COLLECTOR),0,B8C,1
GRIWEI0005,"GRINDER PLATE #2 3/16"" HOLE DIAMETER",1,B8B,1
GRIWEI0006,"PLATE 3/8"" HOLE DIAMETER",1,B8B,1
GRIWEI0007,TENSION SPRINGS ,2,B8C,1
GRIWEI0008,PINS,1,B8C,1
GRIWEI0009,SEAL - HOPPER,2,,1
GRIWEI0010,BUSHING,1,,1
GRIWEI0011,PIN - FOR THE BUSHING (GRIWEI0010),2,,1
GRIWEI0012,SAFTEY SWITCH - PLANT A GRINDER,3,,1
GRIWEI0013,RIGHT ANGLE CABLE FOR PROXY (5M),0,,1
GRIWEI0014,SAFETY RELAY - HOIST,1,,1
GRIWEI0015,SAFETY CONTACTOR - HOIST,3,,1
GRIWEI0016,SAFETY PLUG IN - HOIST,5,B8C,1
GRIWEI0029,SHIM WASHER - obs,3,B8C,1
GRIWEI0030,SHIM WASHER,3,B8C,1
GRIWEI0031,BOLTS,2,B8D,1
HAM0010001,13 COIL SPRING,0,D4C,1
HAM0010002,30 COIL SPRING,0,D4C,1
HAYDAT0101,90 DEGREE COMPRESSION FITTING,2,C6B,1
HAYDAT0102,SOLENOID VALVE,0,C6B,1
HAYDAT0103,AIR CYLINDER DA20 X 30,1,C6B,1
HAYDAT0104,BEARING RULON,0,C6B,1
HAYDAT0105,BEARING RULON,6,C6B,1
HAYDAT0106,BELLOWS FOR ACTUATOR - white,6,C6B,1
HAYDAT0107,SEAL FOR SPEED CONTROL,4,C6B,1
HAYDAT0108,SPRING WITH HOLDER,2,C6C,1
HAYDAT0109,CONNECTING ROD 112MM,0,C6C,1
HAYDAT0110,CONNECTING ROD 100MM,0,C6C,1
HAYDAT0111,ROLLER,0,C6C,1
HAYDAT0112,BUMPER PAD,0,C6C,1
HAYDAT0113,LOCKNUT,7,C6C,1
HAYDAT0114,SPEED CONTROL,3,C6C,1
HAYDAT0115,PUSHER HEAD,2,C6C,1
HAYDAT0116,SPRING WITH HOLDER,2,C6C,1
HAYDAT0117,FEMALE ROD END 4mm R.H.,0,C6C,1
HAYDAT0118,TOGGLE ARM (FFED BUCKET),0,C6D,1
HAYDAT0119,TOGGLE ARM (WEIGH BUCKET),2,C6D,1
HAYDAT0120,S/S COLLARS FOR BUCKETS,16,C6D,1
HAYDAT0121,PIVOT PINS (BUCKET DOORS),0,C6D,1
HAYDAT0133,HOLDING PLATE,27,C6D,1
HAYDAT0134,HOLDING PLATE,37,C6D,1
HAYDAT0135,ROLLER ARM,0,C6D,1
HAYDAT0160,WEIGHT BUCKET,0,,1
HAYDAT0161,FEED BUCKET,0,,1
HAYDAT0162,SPACER-DOOR IVOT PIN,0,C6D,1
HAYDAT0200,LEAF SPRING,8,C6E,1
HAYDAT0201,LEAF SPRING,10,C6E,1
HAYDAT0202,CLAMP,1,,1
HAYDAT0203,"BOSS 1/4""  (CCW) LINEAR FEEDER",1,C6E,1
HAYDAT0204,ADJUSTING ROD LINEAR FEEDER,,C6E,1
HAYDAT0205,SPRING PIN,0,C6E,1
HAYDAT0206,"NUT 1/4"" S/S (CCW) LINEAR FEEDER",93,C6E,1
HAYDAT0207,CONNECTING ROD 73mm,13,C6E,1
HAYDAT0208,PIVOT PIN - LINEAR FEEDER,2,C6E,1
HAYDAT0209,ROD (LINEAR FEEDER),3,,1
HAYDAT0211,LOCKING HANDLES - LINEAR FEEDER - LOU NUYGEN MAKES THIS PART,0,C6E,1
HAYDAT0212,MAGNET UNIT - LINEAR FEED,1,,1
HAYDAT0300,24V DC RELAY,0,C6F,1
HAYDAT0301,OPTO RELAY,0,C6F,1
HAYDAT0302,OPTO RELAY ODC5,2,C6F,1
HAYDAT0303,RELAY,3,C6F,1
HAYDAT0304,"POWER SUPPLY +5, +15, -15",0,C6F,1
HAYDAT0305,SILICONE RECTIFIER,1,C6F,1
HAYDAT0306,INCANDESCENT LAMP,2,C6F,1
HAYDAT0307,SOLIC STATE RELAY ODC15,2,C6F,1
HAYDAT0308,RELAY,2,C6G,1
HAYDAT0309,SOLID STATE RELAY OAC24A,2,C6G,1
HAYDAT0310,FIBRE OPTIC CABLE,3,C6G,1
HAYDAT0311,EV 237 BOARD,1,C6G,1
HAYDAT0312,EV 232 BOARD,1,CG6,1
HAYDAT0313,EV 238 BOARD,1,C6G,1
HAYDAT0314,EV 231 BOARD,1,C6G,1
HAYDAT0315,RIBBONS CON9 TO CON58,1,C6H,1
HAYDAT0400,BELLLOWS,3,C6H,1
HAYDAT0401,RUBBER PACKING,1,C6H,1
HAYDAT0402,PLASTIC CAP,10,C6H,1
HAYDAT0403,PLASTIC CAP,20,C6H,1
HAYDAT0404,RETAINER FOR YAMOTO SCALE,6,C6H,1
HAYDAT0405,RETAINER FOR YAMOTO SCALE,9,C6H,1
HAYDAT0406,RUBBER PACKING,1,C6H,1
HAYDAT0407,KOGANEI SOLENOID VALVE,2,,1
HAYDAT0408,KOGANEI TUBE FITTING (PKG OF 5),5,,1
HAYDAT0409,KOGANEI TUBE FITTING (PKG OF 10),10,,1
HAYDAT0410,TUBING (URETHANE) 6MM X 4MM X 20M BLACK (PKG OF 20M),20,,1
HAYULT0100,SPACER BEARING,3,C7B,1
HAYULT0102,"NUT, LOCK",3,C7B,1
HAYULT0103,LOWER PULLEY BELT SHAFT,1,C7B,1
HAYULT0104,RETAINER NUT,0,C7B,1
HAYULT0105,ADJUSTING ROD,1,C7B,1
HAYULT0106,BRAKE PAD,1,C7B,1
HAYULT0107,LOCATING COLLAR,2,C7B,1
HAYULT0108,COMPRESSION SPRING,4,C7B,1
HAYULT0109,ROUND BUMPER,4,C7B,1
HAYULT0110,"1"" BALL BUSHING",0,C7B,1
HAYULT0111,NYLON WASHER,3,C7C,1
HAYULT0112,ENCODER,0,C7C,1
HAYULT0113,ENCODER CABLE,0,C7C,1
HAYULT0114,UNIVERSAL JOINT,0,C7C,1
HAYULT0115,ROLLER ,9,C7C,1
HAYULT0116,PULLEY IDLER,1,C7C,1
HAYULT0117,SPRING CYLINDER FOR FILM BRAKE,4,C7C,1
HAYULT0118,CLUTCH ASSEMBLY COMPLETE,1,C7C,1
HAYULT0119,"BRAKE, ELECTRIC CERAMIC",1,C7C,1
HAYULT0119A,SHOULDER BOLTS FOR MANDOLIN,4,,1
HAYULT0120,RED PULL BELT,4,C7C,1
HAYULT0121,"BRAKE, AIR 3/8"" STROKE",1,C7D,1
HAYULT0122,NUT ADJUSTABLE SREW L.H.,2,C7D,1
HAYULT0123,NUT ADJUSTABLE SCREW R.H.,2,C7D,1
HAYULT0124,ROLLER,1,C10D,1
HAYULT0125,"SPRING, COMPRESSION",4,C7D,1
HAYULT0126,BEARING,3,C7D,1
HAYULT0127,KNOB BUSHED,2,C7D,1
HAYULT0128,BEARING,4,C7D,1
HAYULT0129,GEAR TRANSFER (23T.-42T.),2,C7D,1
HAYULT0130,GEAR TRANSFER (24T.-28T.),2,C7D,1
HAYULT0131,BACK UP SPRING,3,C7D,1
HAYULT0132,PULLEY DRIVE,0,C7E,1
HAYULT0133,"LOBE, CORE LOCK",0,C7E,1
HAYULT0134,KNOB,0,C7E,1
HAYULT0135,"HANDLE, ADJUST 3/8"" UNC",0,C7E,1
HAYULT0136,"ADJUSTING ROD (1/2"" X 20 7/8"")",1,C10D,1
HAYULT0137,HAND WHEEL,0,C7E,1
HAYULT0138,TIMING PULLEY,0,C7E,1
HAYULT0139,THRUST WASHERS,0,C7E,1
HAYULT0140,BALL PLUNGER,1,C7E,1
HAYULT0141,LOCKING KNOB - PULL BELT ASSEMBLY,1,C7E,1
HAYULT0142,TENSION SPRING - PULL BELT ASSEMBLY,2,C7E,1
HAYULT0143,PLUNGER,1,C7F,1
HAYULT0144,BRASS SLEEVE - SPINDLE ADJUSTMENT,5,C7F,1
HAYULT0145,BOLT - SHOLULDER,2,C7F,1
HAYULT0146,INSERT BRACKET,2,C7F,1
HAYULT0150,TOGGLE CLAMP,0,,1
HAYULT0151,BLOCK TAKE UP,2,,1
HAYULT0157,SHAFT TAKE UP ROLLER (hold on reordering UFN),0,,1
HAYULT0158,SPUR GEAR,1,C7F,1
HAYULT0159,BLOCK CLAMP,1,C7F,1
HAYULT0160,KNOB,1,C7F,1
HAYULT0161,POST,2,,1
HAYULT0162,INSERT,2,,1
HAYULT0200,BELT CYLINDER - rebuilt,0,C7F,1
HAYULT0200A,AIR CYLINDER REPAIR KIT,1,,1
HAYULT0202,PLATEN CYLINDER,0,C7G,1
HAYULT0203,REPAIR KIT FOR PLATEN CYLINDER,0,C7G,1
HAYULT0204,KNIFE AIR CYLINDER,1,C7G,1
HAYULT0205,REPAIR KIT FOR KNIFE CYLINDER,1,C7G,1
HAYULT0206,KICKER PLATE CYLINDER,0,C7G,1
HAYULT0207,REPAIR KIT FOR KICKER PLATE CYLINDER,1,C7G,1
HAYULT0208,AIR CYLINDER 1.5 X 3,0,C7G,1
HAYULT0209,REPAIR KIT FOR AIR BRAKE CYLINDER,2,C7G,1
HAYULT0210,REPAIR KIT FOR PULL BELT CYLINDER,0,C7G,1
HAYULT0212,SEAL KIT FOR STAGER CYLINDER,1,C7G,1
HAYULT0213,FLOW CONTROL FITTING,2,C7H,1
HAYULT0300,CUT KNIFE,0,C7H,1
HAYULT0301,INSERT FORMING TUBE,4,C7H,1
HAYULT0302,KNIFE RETAINER,2,C7H,1
HAYULT0303,INSULATOR,4,C7H,1
HAYULT0304,TEMP R TAPE,0,C7H,1
HAYULT0305,JAW CLAMP,1,C7H,1
HAYULT0306,RETAINER KNIFE,2,C7H,1
HAYULT0307,WIPER,8,C7I,1
HAYULT0308,"TEFLON TAPE - 2 1/2"" WIDE X 36 YARDS",0,C7I,1
HAYULT0309,GRIPPER RUBBER,2,C7I,1
HAYULT0310,CLAMP COLLAR,3,C7I,1
HAYULT0311,FRONT STAGER PLATE,0,C8A,1
HAYULT0312,COMPRESSION SPRING,4,C7I,1
HAYULT0313,DRIVE LINKAGE,1,C7I,1
HAYULT0314,SCREW,5,C7I,1
HAYULT0315,LINK ARM,2,C7I,1
HAYULT0317,ROD,1,C8B,1
HAYULT0318,KNOB,1,C8B,1
HAYULT0319,LOCKING NUT,0,C8B,1
HAYULT0320,JAW BEARINGS,0,C8B,1
HAYULT0321,GRIPPER FRONT,0,C8B,1
HAYULT0322,GRIPPER REAR,0,C8B,1
HAYULT0323,REAR STAGER PLATE,0,C8A,1
HAYULT0324,"RED SPONGE C/W SILICONE ADHESIVE  1"" X 1/8"" X 10YDS (30FT)",60,C8B,1
HAYULT0325,PHENOLIC PULLEY,1,C8B,1
HAYULT0326,"LINK, DRIVE",1,C8B,1
HAYULT0327,CABLE ASSEMBLY,1,C8C,1
HAYULT0328,SLIDE BLOCK,2,C8C,1
HAYULT0329,SUPPORT BRACKET,0,C8C,1
HAYULT0330,"TEFLON CLOTH - 1 1/2"" WIDE X 36 YDS",10,C8C,1
HAYULT0331,RUBBER T SECTION,5,C8C,1
HAYULT0332,EAND SEAL AIR TUBE,0,C8A,1
HAYULT0333,JAW CYLINDER PIN (CLEVIS PIN),7,C8C,1
HAYULT0334,KNIFE LINKS LEFT HAND,1,C8C,1
HAYULT0335,RETAINING SCREW,4,C8C,1
HAYULT0336,SET SCREW,2,C8D,1
HAYULT0337,DIE SPRING,2,C8D,1
HAYULT0338,HYDRAULIC CUSHION,1,C8D,1
HAYULT0339,DRIVE LINK,2,C8D,1
HAYULT0340,INSULATOR,0,C8D,1
HAYULT0341,ADJ. SLEEVE,1,C8D,1
HAYULT0342,COMPRESSION SPRING,2,C8D,1
HAYULT0343,GUIDE BLOCK,2,C8D,1
HAYULT0344,SPRING - COMPRESSION (JAWS),2,C8D,1
HAYULT0345,REAR JAW (MODIFIED) * C&M HAS CAD DRAWING*,,,1
HAYULT0346,BUSHING FIXED,1,C8D,1
HAYULT0347,BUSHING (FLOATING),1,C8E,1
HAYULT0348,"TEFLON TAPE 2"" WIDE X 36' LONG",0,C8E,1
HAYULT0400,HEATER ELEMENT 120 V 800 W,2,C8E,1
HAYULT0401,HEATER CONTROL MODULE,0,C8A,1
HAYULT0401A,TOGGLE SWITCH,6,C8E,1
HAYULT0402,LIGHTED PUSH BUTTON SWITCH ASSEMBLY,2,C8E,1
HAYULT0403,BRUSH,0,C8E,1
HAYULT0404,SPRING BRUSH,0,C8E,1
HAYULT0405,AIR VALVE - PULL BELT,0,C8E,1
HAYULT0406,SOLENOID VALVE 24V DC COIL MAC,1,C8F,1
HAYULT0407,HEATER HORIZONTAL SEAL 120 V 800 W,2,C8F,1
HAYULT0408,PROBE,0,C8F,1
HAYULT0409,SAFETY GATE SWITCH,0,C8F,1
HAYULT0409A,FLEXIBLE KEY FOR SAFTY SWITCH,1,,1
HAYULT0410,TOGGLE SWITCH BOOT,3,C8F,1
HAYULT0411,ADAPTER NUT,2,C8F,1
HAYULT0412,BOOT SWITCH,2,C8F,1
HAYULT0413,ADAPTER NUT,2,C8F,1
HAYULT0415,PICO FUSE 5 A,,C8F,1
HAYULT0416,SICK PHOTO EYE,0,C8G,1
HAYULT0417,SICK PHOT EYE CABLE,0,C8G,1
HAYULT0418,COMPOUND HEAT SINK,0,C8G,1
HAYULT0419,SMART REQUISITION EYE - REGISTERATION FILM (SMART EYE) COLOR MARK ii,1,C8G,1
HAYULT0420,COIL 24 V DC FOR MAC VALVE,0,C8G,1
HAYULT0421,COIL WITH PILOT VALVE 24 V DC 2.4 W 25-150 PSI,0,C8G,1
HAYULT0422,COIL 24 V DC 12.7W FOR MAC VALVE,0,C8G,1
HAYULT0423,PICO FUSE 10 A,0,C8G,1
HAYULT0424,"FIBER OPTIC 68"" FOR CMSI - PHOTO EYE",0,C8G,1
HAYULT0425,PROXIMITY SWITCH JAW CLOSE,0,C8G,1
HAYULT0426,BOARD - MASTER RELAY - BAGGER,1,C8H,1
HAYULT0434,CABLE ASSEMBLY,1,C8H,1
HAYULT0435,"RELAY, SOLID STATE",1,C8H,1
HAYULT0438,RELAY 24VDC 1/10 HP FOR MASTER BOARD,2,C8H,1
HAYULT0500,SEGMENT PLATE,1,C8H,1
HAYULT0501,O-RING,10,C8H,1
HAYULT0502,O-RING,14,C8H,1
HAYULT0503,LUBRI-CAN GREASE (CRTG),1,C8H,1
HAYULT0504,FILTER ELEMENT,0,C8I,1
HAYULT0505,HINGE ASSEMBLY,0,C8I,1
HAYULT0506,END PLATE,1,C8I,1
HAYULT0507,SPRING WASHER,0,C8I,1
HAYULT0508,FRONT SHAFT,2,C8I,1
HAYULT0509,LUBRICATING OIL,1,C8A,1
HAYULT0510,DOOR MAGNET,6,C8I,1
HAYULT0511,BACK UP MAGNET,4,C8I,1
HAYULT0512,RATCHET HANDLE .375 UNC,0,C8I,1
HAYULT0513,SILENCER/SEPARATOR,0,C8I,1
HAYULT0515,NON GLARE GLASS,1,C8I,1
HAYULT0516,LOCKING MAGNET ASSEMBLY,2,C8J,1
HAYULT0518,POLY TUBING RED,0,C8J,1
HAYULT0519,PLASTIC TUBE,16.5,C8J,1
HAYULT0520,FILTER ELEMENT (PNEUMATIC),2,,1
HEATER0011,A/B OVERLOAD HEATER,7,F7G,1
HEATER0020,HEATER ELEMENT A/B,4,F7G,1
HEATER0021,HEATER ELEMENT A/B,3,F7G,1
HEATER0022,HEATER ELEMENT A/B,3,F7G,1
HEATER0023,HEATER ELEMENT A/B,3,F7G,1
HEATER0024,HEATER ELEMENT A/B,2,F7G,1
HEATER0025,HEATER ELEMENT A/B,3,F7G,1
HEATER0026,HEATER ELEMNT A/B,6,F7G,1
HEATER0027,HEATER ELEMENT A/B,2,F7G,1
HEATER0029,HEATER ELEMENT A/B,3,F7G,1
HEATER0030,HEATER ELEMNT A/B,3,F7H,1
HEATER0031,HEATER ELEMENT A/B,2,F7H,1
HEATER0032,HEATER ELEMENT A/B,3,F7H,1
HEATER0033,HEATER ELEMENT A/B,2,F7H,1
HEATER0034,HEATER ELEMENT A/B,3,F7H,1
HEATER0035,HEATER ELEMENT A/B,3,F7H,1
HEATER0036,HEATER ELEMENT A/B,3,F7H,1
HEATER0037,HEATER ELEMENT A/B,3,F7H,1
HEATER0038,HEATER ELEMENT A/B,2,F7H,1
HEATER0039,HEATER ELEMENT A/B,3,F7H,1
HEATER0040,HEATER ELEMENT A/B,3,F7H,1
HEATER0041,HEATER ELEMENT A/B,4,,1
HEATER0044,MOTOR HEATER,2,F7H,1
HOB0010001,INSERT BLADES,32,D8C,1
HOB0010002,KNIFE HOLDER ,12,D4D,1
HOB0010003,FEED SCREW BUSHING,2,DE8,1
HOB0010004,MIXING ARM BUSHING,2,D8,1
HOB0010005,#66 TRIUMPH DISPOSABLE 4 WAY,44,D8,1
HOB0010006,#66 TRIUMPH 4 ARM HOLDER,1,D8,1
HOB0010007,INNER SEAL,2,D8,1
HOB0010008,OUTER SEAL,5,D8,1
HOB0010009,OIL FLINGER,1,D8,1
HOB0010010,SPACER OIL FLINGER,3,D8,1
HOB0010011,WEILLER TYPE BLADE INSERT,36,D8,1
HOB0010012,CYLINDER-FEED CHAMBER ASSEMBLY,2,D8,1
HOB0010013,OUTER SEAL-SPROCKET DRIVE CASE ,1,D8,1
HOB0010014,NEEDLE BEARING-SPROCKET DRIVE,1,D8,1
HOB0010015,NEEDLE BEARING - SPROCKET DRIVE,2,D8,1
HOB0010016,SPROCKET DRIVE IDLER SUPPORT,1,D8,1
HOB0010017,NUT & STUD - GRINDER UNIT,2,D8,1
HOB0010018,BEARING - 3204ZZ,1,D8,1
HOB0010019,O RING,2,D8,1
HOB0010020,"#66 PLATE 3/8"" HOLES",1,D8,1
HOISTS0001,HOIST DUMPER PIN,2,D5B,1
HOISTS0002,SCREW LIFT NUT,,D5B,1
HOISTS0002,SCREW LIFT NUT,0,D5B,1
HOISTS0003,GLAND KIT FOR LINACT CYLINDER,2,D5B,1
HOISTS0004,PISTON SEALS - DUMPER,4,,1
HOISTS0005,WIPER - DUMPER,7,,1
HOISTS0006,UPPER SEAL - DUMPER,4,,1
HOISTS0007,O-RING FOR BARREL END CAPS,34,,1
HOSADP34,3/4 MIP FEMALE HOSE ADAPTOR 199-E,0,,1
HOSADP34,3/4 MIP FEMALE HOSE ADAPTOR 199-E,10,E4I,1
HOSE12,"1/2"" RED RUBBER HOSE  (250 PSI)",1965,,1
HOSE38,"3/8"" YELLOW HIGH PRESSURE HOSE - 3000-4000 PSI",7650,,1
HOSE516,"TUBING WHITE POLYETHYLENE 5/16""",,,1
HOSE58,"5/8"" RED RUBBER HOSE",2775,,1
HOSEHYD001,"1/4"" HIGH PRESSURE HYDRAULIC HOSE",60,,1
HOSEHYD002,"3/8"" WEATHERHEAD HYDRAULIC HOSE",150,,1
HOSEHYD003,"1/2"" WEATHERHEAD HYDRAULIC HOSE",128,,1
HOSEHYD004,"3/4"" WEATHERHEAD HYDRAULIC HOSE",150,,1
HOSEMEC001,"1 1/2"" TIGERFLEX HOSE",50,,1
HOSEMEC002,"1"" BRAIDED CLEAR HOSE",100,,1
HOSEMEC004,"2"" FLEX HOSE FOOD GRADE 40 PSI",0,,1
HOSEMEC005,"1/2"" ORTAC HOSE 250 PSI",1350,,1
HOSEMEC006,"3/8"" ORTAC HOSE 250 PSI",400,,1
HOSEMEC007,"3/4"" ORTAC HOSE 250 PSI",30,,1
HOSEWH12,"PRESSURE WASH/ WASHDOWN HOSE, 1/2"", WHITE, RUBBER",125,,1
HOYDAT0001,"1 CODE TYPE, 15 "" WHEEL 1/4""",5,C2B,1
HOYDAT0002,"2 CODE TYPE, 15"" WHEEL 1/4""",1,C2B,1
HOYDAT0003,"3 CODE TYPE, 15"" WHEEL 1/4",4,C2B,1
HOYDAT0005,"5 CODE TYPE, 15"" WHEEL 1/4""",1,C2B,1
HOYDAT0006,"6 CODE TYPE, 15"" WHEEL 1/4""",2,C2B,1
HOYDAT0007,"7 CODE TYPE, 15"" WHEEL 1/4""",5,C2B,1
HOYDAT0008,"8 CODE TYPE, I5"" WHEEL 1/4""",2,C2B,1
HOYDAT0009,"9 CODE TYPE, 15"" WHEEL 1/4""",2,C2B,1
HOYDAT0010,"0 CODE TYPE,15"" WHEEL 1/4""",5,C2B,1
HOYDAT0011,"B CODE TYPE, 15"" WHEEL 1/4""",3,C2C,1
HOYDAT0012,"C CODE TYPE, 15"" WHEEL, 1/4""",2,C2C,1
HOYDAT0013,"D CODE TYPE, 15"" WHEEL, 1/4""",5,C2C,1
HOYDAT0014,"E CODE TYPE, 15"" WHEEL, 1/4""",4,C2C,1
HOYDATE0015,"A CODE TYPE, 15"" WHEEL 1/4""",2,,1
HOYDATE0016,"J CODE TYPE, 15"" WHEEL 1/4""",3,,1
HOYDATE0017,"M CODE TYPE, 15"" WHEEL 1/4""",1,,1
HOYDATE0018,"R CODE TYPE, 15"" WHEEL 1/4""",2,,1
HOYDATE0019,"L CODE TYPE, 15"" WHEEL 1/4""",4,,1
HOYDATE0020,"N CODE TYPE, 15"" WHEEL 1/4""",2,,1
HOYDATE0021,"U CODE TYPE, 15"" WHEEL 1/4""",3,,1
HOYDATE0022,"S CODE TYPE, 15"" WHEEL 1/4""",1,,1
HOYDATE0023,"O CODE TYPE, 15"" WHEEL 1/4""",1,,1
HOYPNE0001,FESTO PNEUMATIC ROTARY DRIVE 11911,1,C2C,1
HOYPNE0002,VACCON CYLINDRICAL VENTURI,3,,1
HOYPNE0005,FESTO SOLENOID VALVE 7802,2,C2C,1
HOYPNE0010,SOLENOID VALVE 6211 24VDC,2,C2C,1
HOYPNE0015,"FESTO PROXIMITY SWITCH 30 295, TYPE SME-1-S-24",2,C2C,1
HOYPNE0016,PRE-WIRED CONNECTOR,3,C2C,1
HOYPNE0020,KIT - THERMOSTAT 350 F,2,C2C,1
HOYPNE0025,TIMING BELT,2,C2C,1
HOYPNE0030,CONNECTING LINK #12B,52,C2D,1
HOYPNE0035,FESTO QSML-M5-6 PUSH /PULL FITTING,15,C2D,1
HOYPNE0040,"3-1/8"" REG'D DESIGN VACUUM CUP",3,C2D,1
HOYPNE0050,HOYER ENCODER,0,C2D,1
HOYPNE0055,BOTTOM FLAP TRAPS,0,C2D,1
HOYPNE0060,"FOLDER FLAP BOTTOM 2.25"" HIGH",2,C2D,1
HOYPNE0065,"RISER DUST FLAP RETAINER 2.00""",1,C2J,1
HOYPNE0070,"LINKAGE ASSEY., FLIGHT - COMPLETE SET",25,C2D,1
HOYPNE0075,"FLIGHT - 4-9/16"" ABOVE SCORE LINE",,,1
HOYPNE0075,"FLIGHT - 4-9/16"" ABOVE SCORE LINE",3,C2D,1
HOYPNE0080,SLIDE BLOCK - CONVEYOR,2,C2D,1
HOYPNE0081,TEE GUIDE POCKET MOUNT,6,,1
HOYPNE0085,"YOKE, ADJUSTMENT RAIL",2,C2D,1
HOYPNE0095,GASKET COVER - SILICONE ,0,C2E,1
HOYPNE0100,HEATER,6,C2E,1
HOYPNE0101,HEATER ,4,,1
HOYPNE0105,CONNECTOR,6,C2E,1
HOYPNE0110,"SPRING ""U"" SNAPPER",9,C2E,1
HOYPNE0115,NORDSON - HOSE HMIV W 6 FT    (exchange price) **OBSOLETE PART**NO SUBSTITUTE (2008),0,C2J,1
HOYPNE0120,NORDSON - TANK C/W CAST-IN HEATER ELEMENTS,0,,1
HOYPNE0125,PRO BLUE GLUE MODULE ( GLUE NOZZLE ) ,1,C2E,1
HOYPNE0126,SOLENOID VALVE - REPLACEMENT KIT,2,,1
HOYPNE0130,KIT,3,C2E,1
HOYPNE0135,HEAT LIMITER *UNAVALIABLE NO SUBSTITUTE*,0,C2E,1
HOYPNE0140,FILTER SOCK,4,C2E,1
HOYPNE0145,"FESTO FLOW CONTROL VALVE 1/4""",1,C2E,1
HOYPNE0150,"NORDSON THERMOSTAT, ADJ. (150DEG. - 205 DEG. C)",1,C2E,1
HOYPNE0155,FESTO - SOLENOID COIL DC,2,C2F,1
HOYPNE0160,A/B EEPROM 4K,,C2F,1
HOYPNE0160,A/B EEPROM 4K,1,C2F,1
HOYPNE0165,"BEARING, INSERT, REPLACEMENT, 20MM, ZMRC",6,C2F,1
HOYPNE0170,"BEARING, INSERT, REPLACEMENT, 40MM, ZMRC",2,C2F,1
HOYPNE0175,"SHAFT, DRIVE, FLIGHT, 40MM BQ X 24.50""L",1,C2J,1
HOYPNE0180,"REGULATOR, PNEU., 0.5-10 BAR, 1/4"" BSP",2,C2F,1
HOYPNE0185,"SPROCKET, M40, B, 15T, TENSIONER, W/ BRG",2,C2F,1
HOYPNE0190,"KKNOB, PLASTIC/S.S., 12.5MM ID",4,C2F,1
HOYPNE0195,"CYLINDER, PNEU., 40MM BORE, 370MM STK",1,C2G,1
HOYPNE0200,"TRACK CARTON  FEED, W/3"" CRANK, RH 1"" X 2-1/8"" X 24""",1,C2G,1
HOYPNE0205,"GUIDE, LINEAR, CYL., 40MM BR, 90MM STK",1,C2F,1
HOYPNE0210,"VALVE, PNEU., 4 WAY, 2 POS AIR PILOT",3,C2F,1
HOYPNE0215,"CYLINDER, PNEU., 40MM BORE, 50MM STK",1,C2F,1
HOYPNE0220,"ARM ASSY, TENSIONER, 75MM STUB SHAFT",3,C2G,1
HOYPNE0225,"VACUUM CUP, 2.06"" DIA., ""B"" STYLE",2,C2G,1
HOYPNE0230,"SPROCKET, M60, B, 12T, TENSIONER, W/ BRG",2,C2G,1
HOYPNE0235,"BOLT, SHOULER, M12 DIA, 20MM LG (PLTD)",20,C2G,1
HOYPNE0240,"BEARING, BRZ FL, 12MM ID, 18MM OD, 20MM",2,C2H,1
HOYPNE0241,"BEARING, ROLLER, BALL W/SEAL 2 SIDES",3,,1
